peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
sample_1_wt_rep1_peak_1488	1	8144078	8144180	103	8144134	95	53.24316	NCU00519	8144075	8144384	-
sample_1_wt_rep1_peak_1489	1	8144276	8144380	105	8144330	375	413.3988	NCU00519	8144075	8144384	-
sample_1_wt_rep1_peak_1492	1	8160820	8161071	252	8160904	162	123.61124	NCU00515	8159747	8161320	+
sample_1_wt_rep1_peak_1493	1	8161197	8161292	96	8161241	122	79.74761	NCU00515	8159747	8161320	+
sample_1_wt_rep1_peak_1500	1	8201848	8201992	145	8201917	469	475.29285	NCU00502	8201746	8202475	-
sample_1_wt_rep1_peak_1501	1	8202104	8202258	155	8202169	600	668.63068	NCU00502	8201746	8202475	-
sample_1_wt_rep1_peak_1502	1	8202377	8202532	156	8202417	325	280.03818	NCU00502	8201746	8202475	-
sample_1_wt_rep1_peak_1516	1	8313870	8313964	95	8313919	152	112.20068	NCU03045	8313790	8314749	+
sample_1_wt_rep1_peak_1517	1	8314162	8314236	75	8314197	38	9.83541	NCU03045	8313790	8314749	+
sample_1_wt_rep1_peak_1518	1	8314655	8314739	85	8314697	205	175.52226	NCU03045	8313790	8314749	+
sample_1_wt_rep1_peak_1528	1	8379919	8380120	202	8380049	252	236.71422	NCU03033	8379215	8380277	+
sample_1_wt_rep1_peak_1529	1	8380210	8380285	76	8380247	134	92.38751	NCU03033	8379215	8380277	+
sample_1_wt_rep1_peak_1531a	1	8385411	8385638	228	8385450	118	75.64436	NCU03031	8385185	8386152	-
sample_1_wt_rep1_peak_1531b	1	8385411	8385638	228	8385573	215	188.18501	NCU03031	8385185	8386152	-
sample_1_wt_rep1_peak_1532	1	8385913	8385994	82	8385952	332	349.29053	NCU03031	8385185	8386152	-
sample_1_wt_rep1_peak_1552a	1	8464243	8464440	198	8464279	43	5.50223	NCU03006	8464115	8464460	+
sample_1_wt_rep1_peak_1552b	1	8464243	8464440	198	8464400	245	170.48689	NCU03006	8464115	8464460	+
sample_1_wt_rep1_peak_1553a	1	8467219	8467624	406	8467296	1355	2008.25842	NCU03004	8467210	8467754	+
sample_1_wt_rep1_peak_1553b	1	8467219	8467624	406	8467438	346	315.06903	NCU03004	8467210	8467754	+
sample_1_wt_rep1_peak_1567a	1	8525398	8525624	227	8525436	68	30.05327	NCU02978	8525158	8525619	+
sample_1_wt_rep1_peak_1567b	1	8525398	8525624	227	8525572	155	115.59498	NCU02978	8525158	8525619	+
sample_1_wt_rep1_peak_1568a	1	8526180	8526434	255	8526225	186	152.05119	NCU02977	8526178	8526939	-
sample_1_wt_rep1_peak_1568b	1	8526180	8526434	255	8526377	215	188.18501	NCU02977	8526178	8526939	-
sample_1_wt_rep1_peak_1571b	1	8540024	8540481	458	8540177	268	166.74498	NCU02972	8540142	8540533	-
sample_1_wt_rep1_peak_1571c	1	8540024	8540481	458	8540365	1756	2449.0481	NCU02972	8540142	8540533	-
sample_1_wt_rep1_peak_1584a	1	8596659	8596921	263	8596718	92	27.85103	NCU02956	8596556	8596909	+
sample_1_wt_rep1_peak_1584b	1	8596659	8596921	263	8596860	2278	3599.31885	NCU02956	8596556	8596909	+
sample_1_wt_rep1_peak_1619a	1	8770176	8770509	334	8770220	92	50.48552	NCU02896	8770144	8770438	-
sample_1_wt_rep1_peak_1619b	1	8770176	8770509	334	8770427	117	74.62754	NCU02896	8770144	8770438	-
sample_1_wt_rep1_peak_1642a	1	8944809	8945030	222	8944870	174	137.65305	NCU02840	8944802	8945059	-
sample_1_wt_rep1_peak_1642b	1	8944809	8945030	222	8944981	113	70.59716	NCU02840	8944802	8945059	-
sample_1_wt_rep1_peak_1646a	1	8959670	8959950	281	8959711	49	11.15081	NCU02834	8959378	8959950	+
sample_1_wt_rep1_peak_1646b	1	8959670	8959950	281	8959869	273	228.20882	NCU02834	8959378	8959950	+
sample_1_wt_rep1_peak_1648a	1	8973362	8973596	235	8973404	164	125.92573	NCU02830	8972682	8973615	+
sample_1_wt_rep1_peak_1648b	1	8973362	8973596	235	8973555	179	143.61035	NCU02830	8972682	8973615	+
sample_1_wt_rep1_peak_1654	1	9030306	9030474	169	9030390	418	474.81741	NCU02815	9030061	9030833	+
sample_1_wt_rep1_peak_1655	1	9030651	9030821	171	9030761	423	482.58932	NCU02815	9030061	9030833	+
sample_1_wt_rep1_peak_1657a	1	9037551	9037862	312	9037690	188	124.25323	NCU02813	9037516	9037970	+
sample_1_wt_rep1_peak_1657b	1	9037551	9037862	312	9037824	274	221.62437	NCU02813	9037516	9037970	+
sample_1_wt_rep1_peak_1658a	1	9037955	9038265	311	9038063	452	457.56573	NCU02812	9037899	9038340	-
sample_1_wt_rep1_peak_1658b	1	9037955	9038265	311	9038223	290	241.15623	NCU02812	9037899	9038340	-
sample_1_wt_rep1_peak_1660a	1	9049901	9050195	295	9049948	893	1310.23438	NCU02810	9049753	9050212	+
sample_1_wt_rep1_peak_1660b	1	9049901	9050195	295	9050152	188	154.48389	NCU02810	9049753	9050212	+
sample_1_wt_rep1_peak_1666a	1	9063177	9063437	261	9063230	2454	3750.06763	NCU02806	9063093	9063589	+
sample_1_wt_rep1_peak_1666b	1	9063177	9063437	261	9063395	788	825.42322	NCU02806	9063093	9063589	+
sample_1_wt_rep1_peak_1673a	1	9093301	9093557	257	9093360	1295	1613.57825	NCU02797	9093248	9093660	+
sample_1_wt_rep1_peak_1673b	1	9093301	9093557	257	9093515	1586	2112.39526	NCU02797	9093248	9093660	+
sample_1_wt_rep1_peak_1683a	1	9154001	9154339	339	9154037	33	7.26696	NCU10282	9153854	9154454	-
sample_1_wt_rep1_peak_1683b	1	9154001	9154339	339	9154159	60	23.98739	NCU10282	9153854	9154454	-
sample_1_wt_rep1_peak_1683c	1	9154001	9154339	339	9154296	38	9.83541	NCU10282	9153854	9154454	-
sample_1_wt_rep1_peak_1686a	1	9184323	9184674	352	9184352	38	9.83541	NCU02789	9184315	9184697	-
sample_1_wt_rep1_peak_1686b	1	9184323	9184674	352	9184443	123	80.78227	NCU02789	9184315	9184697	-
sample_1_wt_rep1_peak_1686c	1	9184323	9184674	352	9184606	57	21.82543	NCU02789	9184315	9184697	-
sample_1_wt_rep1_peak_1689c	1	9199627	9200042	416	9199915	249	142.16832	NCU02786	9199811	9200219	-
sample_1_wt_rep1_peak_1689d	1	9199627	9200042	416	9200000	1196	1443.26013	NCU02786	9199811	9200219	-
sample_1_wt_rep1_peak_1693a	1	9209219	9209404	186	9209266	131	89.18266	NCU02783	9209219	9209535	-
sample_1_wt_rep1_peak_1693b	1	9209219	9209404	186	9209366	92	50.48552	NCU02783	9209219	9209535	-
sample_1_wt_rep1_peak_1695a	1	9224648	9224860	213	9224687	57	21.82543	NCU02778	9224560	9224912	+
sample_1_wt_rep1_peak_1695b	1	9224648	9224860	213	9224806	252	236.71422	NCU02778	9224560	9224912	+
sample_1_wt_rep1_peak_1706a	1	9340176	9340725	550	9340231	1906	2533.32397	NCU09269	9340116	9340815	+
sample_1_wt_rep1_peak_1706b	1	9340176	9340725	550	9340393	1014	1077.90466	NCU09269	9340116	9340815	+
sample_1_wt_rep1_peak_1706c	1	9340176	9340725	550	9340507	612	523.14935	NCU09269	9340116	9340815	+
sample_1_wt_rep1_peak_1706d	1	9340176	9340725	550	9340682	714	655.30737	NCU09269	9340116	9340815	+
sample_1_wt_rep1_peak_1718a	1	9392479	9392792	314	9392526	80	39.88599	NCU09253	9392348	9392786	-
sample_1_wt_rep1_peak_1718b	1	9392479	9392792	314	9392624	186	152.05119	NCU09253	9392348	9392786	-
sample_1_wt_rep1_peak_1718c	1	9392479	9392792	314	9392701	57	21.82543	NCU09253	9392348	9392786	-
sample_1_wt_rep1_peak_1722a	1	9411925	9412159	235	9411966	96	54.17141	NCU09249	9411684	9413139	+
sample_1_wt_rep1_peak_1722b	1	9411925	9412159	235	9412107	129	87.06241	NCU09249	9411684	9413139	+
sample_1_wt_rep1_peak_1733a	1	9463905	9464223	319	9463980	45810	71054.33594	NCU09235	9463799	9464339	-
sample_1_wt_rep1_peak_1733b	1	9463905	9464223	319	9464162	4495	2630.30762	NCU09235	9463799	9464339	-
sample_1_wt_rep1_peak_1740a	1	9532663	9532908	246	9532712	1757	2865.74585	NCU08597	9531908	9532900	+
sample_1_wt_rep1_peak_1740b	1	9532663	9532908	246	9532864	211	157.96558	NCU08597	9531908	9532900	+
sample_1_wt_rep1_peak_1745a	1	9560224	9560483	260	9560268	344	366.95151	NCU08602	9559800	9560485	+
sample_1_wt_rep1_peak_1745b	1	9560224	9560483	260	9560431	84	43.33937	NCU08602	9559800	9560485	+
sample_1_wt_rep1_peak_1754	1	9604744	9604886	143	9604838	56	21.11933	NCU08611	9602590	9605142	+
sample_1_wt_rep1_peak_1755	1	9605023	9605138	116	9605079	125	82.86201	NCU08611	9602590	9605142	+
sample_1_wt_rep1_peak_1757	1	9625331	9625416	86	9625376	550	435.88202	NCU08620	9625326	9625842	-
sample_1_wt_rep1_peak_1758	1	9625500	9625648	149	9625594	2450	3424.85449	NCU08620	9625326	9625842	-
sample_1_wt_rep1_peak_1786a	2	96542	96761	220	96588	265	196.6832	NCU09595	96532	97366	-
sample_1_wt_rep1_peak_1786b	2	96542	96761	220	96717	105	41.79875	NCU09595	96532	97366	-
sample_1_wt_rep1_peak_1795	2	185828	185902	75	185867	47	15.11777	NCU03572	185816	186335	-
sample_1_wt_rep1_peak_1796	2	186106	186263	158	186181	74	34.8665	NCU03572	185816	186335	-
sample_1_wt_rep1_peak_1804a	2	233126	233490	365	233168	374	323.52036	NCU03559	233133	233611	+
sample_1_wt_rep1_peak_1804b	2	233126	233490	365	233277	44	5.87755	NCU03559	233133	233611	+
sample_1_wt_rep1_peak_1804c	2	233126	233490	365	233440	779	909.92523	NCU03559	233133	233611	+
sample_1_wt_rep1_peak_1808a	2	248450	248795	346	248516	591	763.86993	NCU03554	248424	248791	+
sample_1_wt_rep1_peak_1808b	2	248450	248795	346	248722	141	99.97645	NCU03554	248424	248791	+
sample_1_wt_rep1_peak_1815a	2	290381	290682	302	290433	185	150.8383	NCU03546	290235	290710	+
sample_1_wt_rep1_peak_1815b	2	290381	290682	302	290640	59	23.25958	NCU03546	290235	290710	+
sample_1_wt_rep1_peak_1818a	2	308483	308653	171	308523	66	28.49766	NCU03543	308272	308861	+
sample_1_wt_rep1_peak_1818b	2	308483	308653	171	308622	30	5.86997	NCU03543	308272	308861	+
sample_1_wt_rep1_peak_1819	2	308755	308852	98	308811	180	144.80907	NCU03543	308272	308861	+
sample_1_wt_rep1_peak_1875b	2	636139	636384	246	636344	49	16.39377	NCU03461	636290	636674	-
sample_1_wt_rep1_peak_1876	2	636554	636628	75	636590	50	17.0446	NCU03461	636290	636674	-
sample_1_wt_rep1_peak_1881a	2	692125	692331	207	692165	101	58.87839	NCU03445	691749	692319	-
sample_1_wt_rep1_peak_1881b	2	692125	692331	207	692288	870	1266.83704	NCU03445	691749	692319	-
sample_1_wt_rep1_peak_1889a	2	733348	733582	235	733402	194	161.83653	NCU03433	733348	735240	-
sample_1_wt_rep1_peak_1889b	2	733348	733582	235	733543	125	82.86201	NCU03433	733348	735240	-
sample_1_wt_rep1_peak_1894a	2	764101	764527	427	764138	49	16.39377	NCU03425	764106	764565	+
sample_1_wt_rep1_peak_1894b	2	764101	764527	427	764253	627	826.02478	NCU03425	764106	764565	+
sample_1_wt_rep1_peak_1894c	2	764101	764527	427	764471	94	52.3194	NCU03425	764106	764565	+
sample_1_wt_rep1_peak_1903a	2	827664	827917	254	827715	117	74.62754	NCU03407	827657	828610	-
sample_1_wt_rep1_peak_1903b	2	827664	827917	254	827876	60	23.98739	NCU03407	827657	828610	-
sample_1_wt_rep1_peak_1909a	2	857278	857534	257	857325	982	1242.31909	NCU03396	857266	857660	-
sample_1_wt_rep1_peak_1909b	2	857278	857534	257	857486	145	72.20413	NCU03396	857266	857660	-
sample_1_wt_rep1_peak_1911a	2	864860	865061	202	864897	248	116.08462	NCU03393	864897	865479	+
sample_1_wt_rep1_peak_1911b	2	864860	865061	202	865007	857	818.4693	NCU03393	864897	865479	+
sample_1_wt_rep1_peak_1912	2	865174	865286	113	865237	2516	3543.22803	NCU03393	864897	865479	+
sample_1_wt_rep1_peak_1928a	2	951965	952183	219	952005	226	202.34534	NCU03366	951440	952399	+
sample_1_wt_rep1_peak_1928b	2	951965	952183	219	952139	98	56.04119	NCU03366	951440	952399	+
sample_1_wt_rep1_peak_1930	2	962823	962946	124	962884	231	208.85886	NCU03364	962662	963452	+
sample_1_wt_rep1_peak_1931	2	963139	963269	131	963229	37	9.29913	NCU03364	962662	963452	+
sample_1_wt_rep1_peak_1951	2	1053248	1053402	155	1053323	717	934.9762	NCU03336	1053305	1053745	-
sample_1_wt_rep1_peak_1952	2	1053488	1053571	84	1053531	200	144.74438	NCU03336	1053305	1053745	-
sample_1_wt_rep1_peak_1972	2	1424469	1424570	102	1424515	561	712.79779	NCU05363	1424457	1425225	+
sample_1_wt_rep1_peak_1973	2	1424656	1424740	85	1424696	60	23.98739	NCU05363	1424457	1425225	+
sample_1_wt_rep1_peak_1974a	2	1424875	1425093	219	1424934	101	58.87839	NCU05363	1424457	1425225	+
sample_1_wt_rep1_peak_1974b	2	1424875	1425093	219	1425054	81	40.74153	NCU05363	1424457	1425225	+
sample_1_wt_rep1_peak_1980	2	1453675	1453801	127	1453727	75	35.68919	NCU05375	1453511	1454001	+
sample_1_wt_rep1_peak_1981	2	1453890	1454000	111	1453957	1258	2029.65308	NCU05375	1453511	1454001	+
sample_1_wt_rep1_peak_1986	2	1485297	1485374	78	1485335	56	21.11933	NCU05386	1485141	1485785	+
sample_1_wt_rep1_peak_1987	2	1485682	1485769	88	1485724	97	55.1041	NCU05386	1485141	1485785	+
sample_1_wt_rep1_peak_1990a	2	1500812	1501066	255	1500917	1139	1654.78833	NCU05390	1500683	1501261	-
sample_1_wt_rep1_peak_1990b	2	1500812	1501066	255	1501007	532	602.04071	NCU05390	1500683	1501261	-
sample_1_wt_rep1_peak_2001b	2	1567792	1568211	420	1567999	194	161.83653	NCU10346	1567943	1568511	-
sample_1_wt_rep1_peak_2001c	2	1567792	1568211	420	1568162	108	65.64463	NCU10346	1567943	1568511	-
sample_1_wt_rep1_peak_2007a	2	1599412	1599626	215	1599457	990	995.37164	NCU05425	1599252	1599855	+
sample_1_wt_rep1_peak_2007b	2	1599412	1599626	215	1599580	3189	4785.13672	NCU05425	1599252	1599855	+
sample_1_wt_rep1_peak_2014	2	1621857	1621965	109	1621912	1001	1517.34546	NCU05435	1621874	1622588	-
sample_1_wt_rep1_peak_2015	2	1622070	1622147	78	1622108	120	77.68885	NCU05435	1621874	1622588	-
sample_1_wt_rep1_peak_2028a	2	1697108	1697328	221	1697153	171	134.10823	NCU16541	1697090	1697539	-
sample_1_wt_rep1_peak_2028b	2	1697108	1697328	221	1697270	996	1507.64099	NCU16541	1697090	1697539	-
sample_1_wt_rep1_peak_2031a	2	1742822	1743023	202	1742867	98	56.04119	NCU06856	1742814	1743096	-
sample_1_wt_rep1_peak_2031b	2	1742822	1743023	202	1742977	75	35.68919	NCU06856	1742814	1743096	-
sample_1_wt_rep1_peak_2045	2	1814361	1814435	75	1814422	51	17.70375	NCU06838	1813696	1815042	+
sample_1_wt_rep1_peak_2046	2	1814943	1815056	114	1815000	208	179.29948	NCU06838	1813696	1815042	+
sample_1_wt_rep1_peak_2049a	2	1826189	1826394	206	1826215	28	5.00434	NCU06836	1825860	1826393	+
sample_1_wt_rep1_peak_2049b	2	1826189	1826394	206	1826342	412	470.28104	NCU06836	1825860	1826393	+
sample_1_wt_rep1_peak_2051	2	1837211	1837292	82	1837251	110	67.61402	NCU06832	1837210	1838432	-
sample_1_wt_rep1_peak_2052	2	1837914	1837991	78	1837953	66	28.49766	NCU06832	1837210	1838432	-
sample_1_wt_rep1_peak_2056	2	1871159	1871237	79	1871197	191	158.15005	NCU06815	1870730	1871504	+
sample_1_wt_rep1_peak_2057	2	1871416	1871490	75	1871448	67	29.27232	NCU06815	1870730	1871504	+
sample_1_wt_rep1_peak_2068a	2	1950029	1950294	266	1950082	1246	1887.7406	NCU06783	1949963	1950289	+
sample_1_wt_rep1_peak_2068b	2	1950029	1950294	266	1950249	375	378.9176	NCU06783	1949963	1950289	+
sample_1_wt_rep1_peak_2073a	2	1958940	1959154	215	1958988	563	457.93698	NCU06779	1958928	1959243	-
sample_1_wt_rep1_peak_2073b	2	1958940	1959154	215	1959117	155	51.2536	NCU06779	1958928	1959243	-
sample_1_wt_rep1_peak_2091	2	2027956	2028032	77	2027994	234	169.79575	NCU06760	2027845	2028811	-
sample_1_wt_rep1_peak_2092	2	2028381	2028455	75	2028416	62	15.94755	NCU06760	2027845	2028811	-
sample_1_wt_rep1_peak_2097a	2	2056523	2056749	227	2056571	319	330.36963	NCU06754	2056425	2056766	+
sample_1_wt_rep1_peak_2097b	2	2056523	2056749	227	2056709	150	109.95191	NCU06754	2056425	2056766	+
sample_1_wt_rep1_peak_2102a	2	2074403	2074599	197	2074459	196	164.3053	NCU06746	2074351	2074616	+
sample_1_wt_rep1_peak_2102b	2	2074403	2074599	197	2074561	76	36.51754	NCU06746	2074351	2074616	+
sample_1_wt_rep1_peak_2105	2	2085005	2085108	104	2085056	7234	10268.10352	NCU06743	2084680	2085482	-
sample_1_wt_rep1_peak_2106a	2	2085194	2085438	245	2085290	2207	2028.02051	NCU06743	2084680	2085482	-
sample_1_wt_rep1_peak_2106b	2	2085194	2085438	245	2085394	528	192.76813	NCU06743	2084680	2085482	-
sample_1_wt_rep1_peak_2109	2	2096933	2097012	80	2096971	383	425.56894	NCU06738	2096932	2097550	+
sample_1_wt_rep1_peak_2110a	2	2097103	2097314	212	2097173	183	148.41954	NCU06738	2096932	2097550	+
sample_1_wt_rep1_peak_2110b	2	2097103	2097314	212	2097276	38	9.83541	NCU06738	2096932	2097550	+
sample_1_wt_rep1_peak_2111	2	2097643	2097717	75	2097676	48	15.75144	NCU06737	2097643	2098587	-
sample_1_wt_rep1_peak_2112a	2	2098388	2098596	209	2098430	137	95.62116	NCU06737	2097643	2098587	-
sample_1_wt_rep1_peak_2112b	2	2098388	2098596	209	2098551	92	50.48552	NCU06737	2097643	2098587	-
sample_1_wt_rep1_peak_2113b	2	2111636	2112109	474	2111893	181	146.01019	NCU10430	2111818	2112108	-
sample_1_wt_rep1_peak_2113c	2	2111636	2112109	474	2112068	36	8.77386	NCU10430	2111818	2112108	-
sample_1_wt_rep1_peak_2122a	2	2205950	2206238	289	2205992	167	129.4171	NCU01839	2205951	2206327	+
sample_1_wt_rep1_peak_2122b	2	2205950	2206238	289	2206091	42	12.08561	NCU01839	2205951	2206327	+
sample_1_wt_rep1_peak_2122c	2	2205950	2206238	289	2206200	132	90.2477	NCU01839	2205951	2206327	+
sample_1_wt_rep1_peak_2131	2	2268156	2268302	147	2268233	2874	4077.41162	NCU01827	2268141	2268834	+
sample_1_wt_rep1_peak_2132	2	2268444	2268545	102	2268485	1196	1253.54907	NCU01827	2268141	2268834	+
sample_1_wt_rep1_peak_2151	2	2364412	2364540	129	2364493	238	218.05598	NCU01804	2363917	2365216	-
sample_1_wt_rep1_peak_2152	2	2364999	2365076	78	2365034	69	30.84044	NCU01804	2363917	2365216	-
sample_1_wt_rep1_peak_2160	2	2396325	2396425	101	2396367	528	501.46063	NCU01793	2396235	2397574	+
sample_1_wt_rep1_peak_2162	2	2397459	2397572	114	2397513	192	105.65984	NCU01793	2396235	2397574	+
sample_1_wt_rep1_peak_2163a	2	2400770	2400999	230	2400811	1379	1889.33862	NCU01792	2400757	2401004	-
sample_1_wt_rep1_peak_2163b	2	2400770	2400999	230	2400950	248	164.27121	NCU01792	2400757	2401004	-
sample_1_wt_rep1_peak_2184a	2	2500997	2501215	219	2501044	425	462.96069	NCU01768	2500846	2501308	-
sample_1_wt_rep1_peak_2184b	2	2500997	2501215	219	2501149	1074	1589.1947	NCU01768	2500846	2501308	-
sample_1_wt_rep1_peak_2186	2	2511975	2512065	91	2512022	93	51.40017	NCU01766	2511782	2512365	+
sample_1_wt_rep1_peak_2187a	2	2512166	2512365	200	2512202	45	13.8771	NCU01766	2511782	2512365	+
sample_1_wt_rep1_peak_2187b	2	2512166	2512365	200	2512312	134	92.38751	NCU01766	2511782	2512365	+
sample_1_wt_rep1_peak_2188a	2	2512656	2513088	433	2512749	345	368.43152	NCU01765	2512545	2513141	-
sample_1_wt_rep1_peak_2188b	2	2512656	2513088	433	2512903	49	16.39377	NCU01765	2512545	2513141	-
sample_1_wt_rep1_peak_2188c	2	2512656	2513088	433	2513044	34	7.75748	NCU01765	2512545	2513141	-
sample_1_wt_rep1_peak_2191a	2	2527987	2528204	218	2528017	38	6.98928	NCU01759	2527979	2528211	-
sample_1_wt_rep1_peak_2191b	2	2527987	2528204	218	2528161	948	1314.17542	NCU01759	2527979	2528211	-
sample_1_wt_rep1_peak_2197b	2	2553431	2553596	166	2553554	223	198.46004	NCU01748	2553455	2554534	-
sample_1_wt_rep1_peak_2198	2	2553701	2553901	201	2553829	181	146.01019	NCU01748	2553455	2554534	-
sample_1_wt_rep1_peak_2199	2	2554060	2554175	116	2554098	79	39.03575	NCU01748	2553455	2554534	-
sample_1_wt_rep1_peak_2203a	2	2567182	2567396	215	2567222	497	554.27264	NCU01744	2567182	2567521	-
sample_1_wt_rep1_peak_2203b	2	2567182	2567396	215	2567352	266	228.61243	NCU01744	2567182	2567521	-
sample_1_wt_rep1_peak_2206a	2	2585966	2586183	218	2586024	873	1096.21375	NCU01740	2585927	2586362	-
sample_1_wt_rep1_peak_2206b	2	2585966	2586183	218	2586106	262	199.29517	NCU01740	2585927	2586362	-
sample_1_wt_rep1_peak_2207	2	2586279	2586354	76	2586316	83	28.20005	NCU01740	2585927	2586362	-
sample_1_wt_rep1_peak_2208a	2	2587484	2587731	248	2587523	83	28.25853	NCU01739	2587195	2587727	-
sample_1_wt_rep1_peak_2208b	2	2587484	2587731	248	2587664	114	51.0713	NCU01739	2587195	2587727	-
sample_1_wt_rep1_peak_2210a	2	2596875	2597120	246	2596934	200	169.2691	NCU01737	2596668	2597160	+
sample_1_wt_rep1_peak_2210b	2	2596875	2597120	246	2597078	89	47.76957	NCU01737	2596668	2597160	+
sample_1_wt_rep1_peak_2212	2	2610612	2610714	103	2610654	97	55.1041	NCU01731	2610417	2611456	+
sample_1_wt_rep1_peak_2213	2	2610971	2611270	300	2611181	504	617.70813	NCU01731	2610417	2611456	+
sample_1_wt_rep1_peak_2227	2	2677427	2677532	106	2677473	208	179.29948	NCU01702	2677435	2677839	-
sample_1_wt_rep1_peak_2228	2	2677616	2677782	167	2677695	228	204.94507	NCU01702	2677435	2677839	-
sample_1_wt_rep1_peak_2234a	2	2706553	2706808	256	2706592	362	284.13361	NCU01692	2706519	2706814	+
sample_1_wt_rep1_peak_2234b	2	2706553	2706808	256	2706765	2115	3218.90869	NCU01692	2706519	2706814	+
sample_1_wt_rep1_peak_2235a	2	2710371	2710589	219	2710407	87	23.73571	NCU01689	2710248	2710811	+
sample_1_wt_rep1_peak_2235b	2	2710371	2710589	219	2710560	121	45.85654	NCU01689	2710248	2710811	+
sample_1_wt_rep1_peak_2236	2	2710705	2710790	86	2710749	394	324.12302	NCU01689	2710248	2710811	+
sample_1_wt_rep1_peak_2245	2	2765999	2766115	117	2766075	82	41.60232	NCU01665	2765796	2766543	+
sample_1_wt_rep1_peak_2246	2	2766442	2766516	75	2766478	76	36.51754	NCU01665	2765796	2766543	+
sample_1_wt_rep1_peak_2253a	2	2797970	2798217	248	2798031	893	1254.30969	NCU01654	2797974	2798234	-
sample_1_wt_rep1_peak_2253b	2	2797970	2798217	248	2798176	190	145.28369	NCU01654	2797974	2798234	-
sample_1_wt_rep1_peak_2259a	2	2823955	2824234	280	2823985	53	9.12582	NCU01646	2823755	2824240	+
sample_1_wt_rep1_peak_2259b	2	2823955	2824234	280	2824159	153	77.90541	NCU01646	2823755	2824240	+
sample_1_wt_rep1_peak_2267b	2	2864351	2864670	320	2864492	314	252.17793	NCU01638	2864458	2864767	-
sample_1_wt_rep1_peak_2267c	2	2864351	2864670	320	2864630	116	49.48857	NCU01638	2864458	2864767	-
sample_1_wt_rep1_peak_2269a	2	2874284	2874579	296	2874354	2016	1480.89929	NCU01635	2874241	2874853	-
sample_1_wt_rep1_peak_2269b	2	2874284	2874579	296	2874531	5150	5772.42188	NCU01635	2874241	2874853	-
sample_1_wt_rep1_peak_2277a	2	2954315	2954730	416	2954372	82	41.60232	NCU01614	2953868	2954651	+
sample_1_wt_rep1_peak_2277b	2	2954315	2954730	416	2954512	77	37.35146	NCU01614	2953868	2954651	+
sample_1_wt_rep1_peak_2284a	2	2981491	2981705	215	2981528	204	174.2674	NCU01601	2981484	2981787	-
sample_1_wt_rep1_peak_2284b	2	2981491	2981705	215	2981641	36	8.77386	NCU01601	2981484	2981787	-
sample_1_wt_rep1_peak_2285a	2	2985763	2986199	437	2985814	315	324.59344	NCU01599	2985471	2985994	+
sample_1_wt_rep1_peak_2285b	2	2985763	2986199	437	2985949	47	15.11777	NCU01599	2985471	2985994	+
sample_1_wt_rep1_peak_2301a	2	3068630	3069010	381	3068667	79	39.03575	NCU01565	3068629	3069091	-
sample_1_wt_rep1_peak_2301b	2	3068630	3069010	381	3068790	427	493.75864	NCU01565	3068629	3069091	-
sample_1_wt_rep1_peak_2301c	2	3068630	3069010	381	3068929	189	155.70366	NCU01565	3068629	3069091	-
sample_1_wt_rep1_peak_2302a	2	3072629	3072908	280	3072697	307	313.10724	NCU01564	3072629	3073534	-
sample_1_wt_rep1_peak_2302b	2	3072629	3072908	280	3072870	125	82.86201	NCU01564	3072629	3073534	-
sample_1_wt_rep1_peak_2304	2	3085084	3085167	84	3085123	1796	2989.47095	NCU01560	3085087	3086152	-
sample_1_wt_rep1_peak_2305	2	3085305	3085379	75	3085342	59	18.37021	NCU01560	3085087	3086152	-
sample_1_wt_rep1_peak_2310	2	3111027	3111101	75	3111064	47	15.11777	NCU01550	3110920	3111625	+
sample_1_wt_rep1_peak_2311a	2	3111404	3111720	317	3111448	493	599.66962	NCU01550	3110920	3111625	+
sample_1_wt_rep1_peak_2313a	2	3119576	3119781	206	3119622	236	163.15587	NCU01547	3119543	3119873	+
sample_1_wt_rep1_peak_2313b	2	3119576	3119781	206	3119730	264	194.11754	NCU01547	3119543	3119873	+
sample_1_wt_rep1_peak_2315a	2	3125686	3125853	168	3125724	794	675.90027	NCU01545	3125519	3126054	+
sample_1_wt_rep1_peak_2315b	2	3125686	3125853	168	3125812	3968	6063.03027	NCU01545	3125519	3126054	+
sample_1_wt_rep1_peak_2316	2	3125942	3126021	80	3125986	146	33.7416	NCU01545	3125519	3126054	+
sample_1_wt_rep1_peak_2317	2	3127749	3127841	93	3127794	325	168.32008	NCU01543	3127769	3129156	-
sample_1_wt_rep1_peak_2318a	2	3128007	3128187	181	3128029	81	7.50018	NCU01543	3127769	3129156	-
sample_1_wt_rep1_peak_2318b	2	3128007	3128187	181	3128149	93	11.42831	NCU01543	3127769	3129156	-
sample_1_wt_rep1_peak_2323a	2	3150996	3151281	286	3151056	482	581.7373	NCU01539	3150967	3151235	+
sample_1_wt_rep1_peak_2323b	2	3150996	3151281	286	3151202	191	158.15005	NCU01539	3150967	3151235	+
sample_1_wt_rep1_peak_2324	2	3151596	3151673	78	3151635	116	73.61438	NCU15834	3151597	3152052	-
sample_1_wt_rep1_peak_2325a	2	3151778	3152044	267	3151817	125	82.86201	NCU15834	3151597	3152052	-
sample_1_wt_rep1_peak_2325b	2	3151778	3152044	267	3151993	242	223.35155	NCU15834	3151597	3152052	-
