wt_rep1	wt_rep2	mut_rep1	mut_rep2
NCU01940	682.655059555746	759.885188628958	921.859600169361	893.763135300484
NCU01942	7.35166987213881	9.66775049146257	12.8447747076117	26.9626867632548
NCU01944	36.758349360694	43.5048772115816	24.7014898223301	21.9695966219113
NCU01945	305.619418970342	267.796688613513	467.352187438486	289.599228197922
NCU01947	168.03816850603	189.487909632666	208.480574100466	208.711167908158
NCU01948	4757.58064582697	5237.02044122527	7236.54845834984	8182.6761236337
NCU01949	9050.95585115603	10092.1647380378	8473.59906865213	9859.35579309685
NCU01950	138.631489017475	112.145905700966	82.008946210136	84.8825324028393
NCU01953	803.432493169455	872.031094329924	532.564120569438	509.295194417036
NCU01954	249.956775652719	278.431214154122	242.074600258835	253.648979180249
NCU01955	816.035355807408	818.858466626879	865.540203374448	776.924825993046
NCU01956	171.188884165518	224.291811401932	125.483568297437	119.834163392244
NCU01957	19.954532510091	29.970026523534	8.89253633603885	18.9737425371052
NCU01958	152.28459020859	160.484658158279	0	0
NCU01961	291.966317779227	274.564113957537	174.886547942097	233.676618614875
NCU01962	5365.66876810817	4659.85573688496	6076.56649629321	5794.98041804325
NCU01963	115.526240847896	106.345255406088	116.591031961398	88.8770045159141
NCU01964	503.064266964927	571.364054045438	613.585007186681	576.202602311038
NCU01965	168.03816850603	257.162163072904	211.444752879146	190.736043399321
NCU01966	7854.73413910373	7665.55936468067	6363.10377823224	7640.4265342838
NCU01967	237.353913014767	178.853384092057	224.289527586758	208.711167908158
NCU01968	992.475432738739	838.193967609805	662.987986831341	596.174962876412
NCU01969	171.188884165518	191.421459730959	151.17311771266	148.794086212036
NCU01970	673.202912577282	689.310610041281	599.752172886176	455.369820890526
NCU01971	67.215267402412	73.4749037351155	81.0208866172428	51.9281374699722
NCU01972	87.169799912503	75.408453833408	176.862667127884	138.807905929349
NCU01973	77.7176529340388	64.7739282927992	67.188052316738	60.9156997243905
NCU01974	103.973616763106	140.182382126207	169.946249977631	179.751245088365
NCU01975	183.79174680347	240.726987237418	195.635799392855	190.736043399321
NCU01976	34.6578722543687	36.7374518675578	62.2477543522719	81.8866783180332
NCU01977	1011.37972669567	944.539223015893	651.131271716622	623.137649639667
NCU01978	0	1.93355009829251	0.988059592893205	0
NCU01979	58.8133589771104	90.8768546197481	48.4149200517671	28.9599228197922
NCU01980	73.5166987213881	75.408453833408	42.4865624944078	45.9364293003601
NCU01981	4102.23178865345	4692.72608855593	4780.23231041733	4325.01468043173
NCU01982	98.7224239972926	93.7771797671869	168.958190384738	172.760918890485
NCU01983	843.341558189637	716.380311417376	923.835719355147	1156.39967673515
NCU01984	206.896994973049	194.321784878398	155.125356084233	145.79823212723
NCU01985	2087.87424368742	2099.83540674567	2185.58781947977	2208.94307853036
NCU01989	386.487787563869	486.287849720567	299.382056646641	444.38502257957
NCU01990	622.791462025473	594.566655224948	619.51336474404	625.134885696204
NCU01991	177.490315484494	164.351758354864	170.934309570525	165.770592692604
NCU01992	895.853485847772	1014.14702655442	1064.14018154598	1004.60973643831
NCU01993	176.440076931331	177.886609042911	166.982071198952	125.825871561856
NCU01994	413.793989946099	507.556900801785	489.089498482137	559.22609583047
NCU01996	212.148187738863	203.022760320714	232.194004329903	193.731897484127
NCU01997	862.245852146566	731.848712203716	580.979040621205	576.202602311038
NCU01998	54.6124047644597	50.2723025556053	80.0328270243496	64.9101718374653
NCU01999	48.3109734454836	53.1726277030441	40.5104433086214	47.9336653568975
NCU02000	1.05023855316269	3.86710019658503	0.988059592893205	0
NCU02001	34.6578722543687	44.4716522607278	65.2119331309516	41.9419571872853
NCU02002	161.736737187054	143.082707273646	169.946249977631	137.80928790108
NCU02003	78157.702887814	67770.9309451526	69002.1297292899	65439.4393924477
NCU02004	537.722139219296	538.493702374465	580.979040621205	531.264791038947
NCU02005	3020.48607889589	3154.58698536424	3400.90111873841	3565.06636091925
NCU02006	204.796517866724	214.624060910469	201.564156950214	169.765064805679
NCU02007	889.552054528796	792.755540299931	901.110348718603	929.713384318157
NCU02009	254.15772986537	365.440968577285	350.761155477088	364.495580318074
NCU02010	957.81756048437	1060.55222891344	814.161104544001	1141.42040631112
NCU02011	489.411165773812	522.058526538979	342.856678733942	383.46932285518
NCU02012	246.806059993231	282.298314350707	257.883553745127	186.741571286246
NCU02013	538.772377772458	529.792726932149	478.220842960311	526.271700897603
NCU02014	147.033397442776	136.315281929622	102.758197660893	99.8618028268697
NCU02015	306.669657523504	324.836416513142	336.928321176583	329.54394932867
NCU02016	771.925336574575	896.20047055858	1101.68644607592	1036.56551334291
NCU02017	383.337071904381	395.410995100819	338.904440362369	344.523219752701
NCU02018	116.576479401058	99.5778300620644	148.208938933981	155.784412409917
NCU02019	9.45214697846418	12.5680756389013	17.7850726720777	6.99032619788088
NCU02020	60.9138360834358	78.3087789808468	129.43580666901	90.8742405724514
NCU02022	3.15071565948806	3.86710019658503	0	0
NCU02023	1.05023855316269	0.966775049146257	0	0.998618028268697
NCU02024	60.9138360834358	86.0429793740168	90.9014825461749	97.8645667703323
NCU02025	309.820373182993	267.796688613513	199.588037764427	161.776120579529
NCU02026	139.681727570637	160.484658158279	395.223837157282	340.528747639626
NCU02027	465.25567905107	461.151698442764	851.707369073943	645.107246261578
NCU02028	959.918037590696	808.223941086271	682.749178689205	663.082370770415
NCU02030	40.9593035733448	40.6045520641428	34.5820857512622	54.9239915547783
NCU02031	244.705582886906	298.733490186193	157.10147527002	114.8410732509
NCU02032	6.30143131897612	1.93355009829251	1.97611918578641	0.998618028268697
NCU02033	161.736737187054	167.252083502302	111.650733996932	146.796850155498
NCU02034	4.20095421265075	1.93355009829251	0.988059592893205	0.998618028268697
NCU02035	94.5214697846418	62.8403781945067	84.9731249888157	81.8866783180332
NCU02036	147.033397442776	140.182382126207	101.770138068	86.8797684593766
NCU02038	61.9640746365985	76.3752288825543	62.2477543522719	55.922609583047
NCU02041	5747.95560145938	5576.35848347561	4651.78456334121	4512.75486974624
NCU02042	61.9640746365985	72.5081286859693	15.8089534862913	16.9765064805679
NCU02043	228.952004589466	302.600590382778	276.656686010097	320.556387074252
NCU02044	1623.66880318951	1586.47785564901	1095.75808851856	1197.34301589417
NCU02046	673.202912577282	856.562693543583	1448.49536318144	862.805976424154
NCU02048	190.093178122446	200.122435173275	192.671620614175	173.759536918753
NCU02049	265.71035395016	358.673543233261	250.967136594874	201.720841710277
NCU02051	33.607633701206	29.0032514743877	75.0925290598836	49.9309014134349
NCU02052	176.440076931331	169.185633600595	151.17311771266	170.763682833947
NCU02053	120.777433613709	116.013005897551	53.3552180162331	52.9267554982409
NCU02054	180.641031143982	194.321784878398	283.57310316035	216.700112134307
NCU02055	335.026098458897	281.331539301561	555.289491205981	467.35323722975
NCU02056	75.6171758277134	66.7074783910917	59.2835755735923	48.9322833851662
NCU02057	192.193655228772	125.680756389013	121.531329925864	98.863184798601
NCU02058	100.822901103618	116.979780946697	155.125356084233	117.836927335706
NCU02059	311.920850289318	404.111970543135	175.874607534991	114.8410732509
NCU02060	46.2104963391582	53.1726277030441	34.5820857512622	31.9557769045983
NCU02061	19.954532510091	22.2358261303639	24.7014898223301	9.98618028268697
NCU02063	50.411450551809	57.0397278996291	65.2119331309516	38.9461031024792
NCU02064	1952.39347032943	1916.14814740788	2272.53706365437	2328.7772419226
NCU02065	82.9688456998522	114.079455799258	122.519389518757	108.849365081288
NCU02066	65.1147902960866	87.0097544231631	78.0567078385632	77.8922062049584
NCU02067	227.901766036303	253.295062876319	274.680566824311	248.655889038906
NCU02068	234.203197355279	281.331539301561	72.128350281204	59.9170816961218
NCU02070	148.083635995939	123.747206290721	91.8895421390681	85.881150431108
NCU02071	3.15071565948806	10.6345255406088	1.97611918578641	4.99309014134349
NCU02073	18.9042939569284	33.837126720119	10.8686555218253	10.9847983109557
NCU02074	48.3109734454836	53.1726277030441	82.008946210136	98.863184798601
NCU02075	4609.49700983103	5569.59105813158	5034.16362579088	5617.22640901142
NCU02076	1062.84141580064	866.230444035046	1109.59092281907	885.774191074334
NCU02078	426.396852584051	356.739993134969	317.167129318719	331.541185385207
NCU02079	283.564409353925	214.624060910469	189.707441835495	176.755391003559
NCU02080	401.191127308146	390.577119855088	226.265646772544	124.827253533587
NCU02082	177.490315484494	160.484658158279	168.958190384738	166.769210720872
NCU02083	482.059495901673	577.164704340315	549.361133648622	525.273082869335
NCU02084	309.820373182993	249.427962679734	537.504418533904	501.306250190886
NCU02085	17.8540554037657	12.5680756389013	28.653728193903	17.9751245088366
NCU02086	139.681727570637	133.414956782183	139.316402597942	94.8687126855262
NCU02087	29.4066794885552	27.0697013760952	14.8208938933981	11.9834163392244
NCU02089	5.25119276581343	2.90032514743877	0	0
NCU02090	663.750765598818	785.988114955907	1067.10436032466	846.828087971855
NCU02091	21.0047710632537	25.1361512778027	103.746257253787	89.8756225441827
NCU02092	8.40190842530149	5.80065029487754	39.5223837157282	23.9668326784487
NCU02094	245.755821440069	237.826662089979	296.417877867962	342.525983696163
NCU02095	207.947233526212	203.98953536986	252.943255780661	246.658652982368
NCU02096	25.2057252759045	18.3687259337789	24.7014898223301	22.96821465018
NCU02097	422.1958983714	368.341293724724	503.910392375535	389.461031024792
NCU02098	1102.75048082082	948.406323212478	2292.29825551224	1719.6202446787
NCU02099	899.00420150726	914.569196492359	743.02081385569	978.645667703323
NCU02100	398.040411648658	558.795978406536	431.782042094331	611.154233300443
NCU02101	30.4569180417179	39.6377770149965	11.8567151147185	16.9765064805679
NCU02103	814.985117254245	833.360092364073	878.384978082059	842.83361585878
NCU02104	42.0095421265075	40.6045520641428	56.3193967949127	40.9433391590166
NCU02105	71.4162216150627	76.3752288825543	80.0328270243496	75.894970148421
NCU02106	113.42576374157	106.345255406088	98.8059592893205	93.8700946572575
NCU02107	118.676956507384	80.2423290791393	88.9253633603885	79.8894422614958
NCU02108	233.152958802116	205.923085468153	305.310414204	259.640687349861
NCU02109	2120.43163883546	1783.69996567484	1835.81472359558	1585.80542889069
NCU02110	64.0645517429239	82.1758791774318	171.922369163418	116.838309307438
NCU02111	708.911023384813	787.921665054199	841.826773145011	689.046439505401
NCU02112	261.509399737509	298.733490186193	324.083546468971	318.559151017714
NCU02113	504.11450551809	533.659827128734	632.358139451651	603.165289074293
NCU02114	2723.26856835085	2643.16298436587	3775.37570444494	3792.75127136451
NCU02115	154.385067314915	128.581081536452	136.352223819262	126.824489590125
NCU02116	113.42576374157	77.3420039317005	128.447747076117	98.863184798601
NCU02117	270.961546715973	230.092461696809	289.501460717709	298.58679045234
NCU02118	365.483016500615	347.072242643506	268.752209266952	406.43753750536
NCU02119	109.224809528919	91.8436296688944	47.4268604588738	66.9074078940027
NCU02121	55.6626433176224	49.3055275064591	40.5104433086214	37.9474850742105
NCU02122	157.535782974403	120.846881143282	147.220879341088	170.763682833947
NCU02123	68.2655059555746	65.7407033419454	66.1999927238448	77.8922062049584
NCU02124	1295.99437460276	1511.0694018156	1602.63265967278	1898.37287173879
NCU02125	102.923378209943	67.674253440238	139.316402597942	67.9060259222714
NCU02126	303.518941864016	243.627312384857	301.358175832428	233.676618614875
NCU02127	605.98764517487	387.676794707649	724.247681590719	478.338035540706
NCU02128	197.444847994585	150.816907666816	204.528335728893	137.80928790108
NCU02130	847.542512402288	622.603131650189	668.9163443887	619.143177526592
NCU02131	391.738980329682	326.769966611435	407.080552272001	414.426481731509
NCU02132	21.0047710632537	13.5348506880476	21.7373110436505	27.9613047915235
NCU02133	3965.7007767423	4115.56138421561	3473.02946901962	3914.58267081329
NCU02134	667.951719811469	498.855925359468	728.199919962292	542.249589349903
NCU02136	3443.73221582045	4343.72029581413	2891.06236880552	2756.1857580216
NCU02137	164.887452846542	179.820159141204	199.588037764427	219.695966219113
NCU02138	52.5119276581343	48.3387524573128	87.9373037674953	64.9101718374653
NCU02139	432.698283903027	376.075494117894	568.134265913593	463.358765116675
NCU02142	1591.11140804147	2010.89210222421	1015.72526149422	1312.18408914507
NCU02147	159.636260080728	103.444930258649	98.8059592893205	95.8673307137949
NCU02148	263.609876843834	218.491161107054	410.04473105068	324.550859187327
NCU02149	218.449619057839	194.321784878398	257.883553745127	238.669708756219
NCU02150	350.779676756337	354.806443036676	219.349229622292	331.541185385207
NCU02151	296.167271991878	306.467690579363	285.549222346136	255.646215236786
NCU02152	140.7319661238	159.517883109132	25.6895494152233	25.9640687349861
NCU02153	77.7176529340388	87.9765294723094	136.352223819262	127.823107618393
NCU02156	395.939934542333	362.540643429846	420.913386572505	433.400224268615
NCU02157	305.619418970342	278.431214154122	257.883553745127	308.572970735027
NCU02158	82.9688456998522	89.9100795706019	65.2119331309516	60.9156997243905
NCU02159	79.8181300403642	90.8768546197481	128.447747076117	161.776120579529
NCU02160	796.080823297317	743.450012793471	1035.48645335208	761.945555569016
NCU02161	27.3062023822299	31.9035766218265	20.7492514507573	22.96821465018
NCU02162	173.289361271843	164.351758354864	106.710436032466	127.823107618393
NCU02163	1.05023855316269	2.90032514743877	1.97611918578641	0.998618028268697
NCU02164	1315.94890711285	1253.90723874269	1156.02972368505	1065.5254361627
NCU02165	120.777433613709	104.411705307796	125.483568297437	134.813433816274
NCU02167	40.9593035733448	45.4384273098741	55.3313372020195	52.9267554982409
NCU02168	73.5166987213881	94.7439548163332	102.758197660893	93.8700946572575
NCU02169	24.1554867227418	23.2026011795102	25.6895494152233	20.9709785936426
NCU02170	314.021327395643	378.009044216186	308.27459298268	313.566060876371
NCU02171	0	1.93355009829251	0	0
NCU02172	1201.47290481811	1476.26550004633	759.817826934875	883.776955017797
NCU02173	109.224809528919	135.348506880476	163.029832827379	139.806523957618
NCU02174	329.774905693084	261.996038318636	270.728328452738	209.709785936426
NCU02175	87.169799912503	116.013005897551	158.089534862913	152.788558325111
NCU02176	47.2607348923209	48.3387524573128	65.2119331309516	53.9253735265096
NCU02177	101.873139656781	87.0097544231631	175.874607534991	142.802378042424
NCU02179	58.8133589771104	59.9400530470679	135.364164226369	100.860420855138
NCU02181	7978.66228837693	10951.6277567288	7440.08873448584	10214.8638111605
NCU02182	185.892223909796	155.650782912547	181.80296509235	241.665562841025
NCU02184	735.166987213881	828.526217118342	1447.50730358855	903.749315583171
NCU02187	954.666844824882	856.562693543583	1168.87449839266	1147.41211448073
NCU02188	1327.50153119764	1007.3796012104	1529.51624979868	1145.4148784242
NCU02190	1969.19728718004	1728.59378787351	1192.5879286221	2214.93478669997
NCU02191	828.63821844536	808.223941086271	763.770065306448	528.268936954141
NCU02192	1.05023855316269	0.966775049146257	10.8686555218253	1.99723605653739
NCU02193	2019.60873773185	2124.97155802347	1448.49536318144	1253.26562547721
NCU02194	33.607633701206	33.837126720119	26.6776090081165	20.9709785936426
NCU02196	7371.6244046489	6799.32892064562	6065.69784077139	3084.73108932201
NCU02197	0	0	0	0
NCU02198	3.15071565948806	3.86710019658503	2.96417877867962	1.99723605653739
NCU02200	106.074093869431	98.6110550129182	74.1044694669904	58.9184636678531
NCU02201	3.15071565948806	6.7674253440238	15.8089534862913	14.9792704240305
NCU02202	1169.96574822323	1061.51900396259	974.2267585927	834.844671632631
NCU02203	478.908780242185	511.42400099837	618.525305151147	693.040911618476
NCU02204	175.389838378169	165.31853340401	167.970130791845	144.799614098961
NCU02206	0	0	2.96417877867962	1.99723605653739
NCU02207	591.284305430593	537.526927325319	772.662601642486	599.170816961218
NCU02208	1510.24303944794	1555.54105407633	2041.33111891736	1863.42124074939
NCU02209	476.80830313586	561.696303553975	1045.36704928101	570.210894141426
NCU02211	812.884640147919	901.034345804311	452.531293545088	545.245443434709
NCU02212	10.5023855316269	8.70097544231631	5.92835755735923	11.9834163392244
NCU02213	350.779676756337	383.809694511064	248.991017409088	315.563296932908
NCU02215	0	0	0	0
NCU02216	309.820373182993	274.564113957537	308.27459298268	432.401606240346
NCU02217	40.9593035733448	27.0697013760952	42.4865624944078	36.9488670459418
NCU02218	150.184113102264	135.348506880476	162.041773234486	130.818961703199
NCU02219	222.65057327049	256.195388023758	249.979077001981	172.760918890485
NCU02220	17.8540554037657	10.6345255406088	25.6895494152233	13.9806523957618
NCU02221	133.380296251661	102.478155209503	117.579091554291	90.8742405724514
NCU02222	4.20095421265075	3.86710019658503	8.89253633603885	7.98894422614958
NCU02223	293.01655633239	376.075494117894	352.737274662874	280.611665943504
NCU02224	265.71035395016	318.068991169118	269.740268859845	278.614429886966
NCU02225	391.738980329682	488.22139981886	464.388008659806	441.389168494764
NCU02226	219.499857611002	203.022760320714	167.970130791845	206.71393185162
NCU02227	867.497044912379	792.755540299931	939.644672841438	1136.42731616978
NCU02228	393.839457436008	346.10546759436	465.3760682527	370.487288487687
NCU02229	28.3564409353925	29.0032514743877	47.4268604588738	33.9530129611357
NCU02230	57.7631204239478	44.4716522607278	54.3432776091263	38.9461031024792
NCU02231	33.607633701206	28.0364764252414	23.7134302294369	29.9585408480609
NCU02232	165.937691399704	151.783682715962	146.232819748194	118.835545363975
NCU02233	372.834686372754	406.045520641428	417.949207793826	380.473468770374
NCU02234	526.169515134506	529.792726932149	591.84769614303	526.271700897603
NCU02235	330.825144246246	347.072242643506	394.235777564389	355.508018063656
NCU02236	373.884924925916	310.334790775948	357.67757262734	380.473468770374
NCU02237	80.8683685935269	77.3420039317005	70.1522310954176	59.9170816961218
NCU02238	369.683970713266	245.560862483149	554.301431613088	433.400224268615
NCU02239	1.05023855316269	0	0	2.99585408480609
NCU02240	12.6028626379522	7.73420039317005	98.8059592893205	45.9364293003601
NCU02241	42.0095421265075	34.8039017692652	38.534324122835	25.9640687349861
NCU02242	6.30143131897612	8.70097544231631	2.96417877867962	8.98756225441828
NCU02243	84.0190842530149	93.7771797671869	85.9611845817089	57.9198456395844
NCU02244	0	0	0	0
NCU02245	26.2559638290672	27.0697013760952	69.1641715025244	55.922609583047
NCU02246	1.05023855316269	2.90032514743877	0	0.998618028268697
NCU02247	110.275048082082	88.9433045214556	79.0447674314564	66.9074078940027
NCU02249	242.605105780581	261.996038318636	204.528335728893	249.654507067174
NCU02250	4427.80574013389	4553.51048147887	6372.98437416117	5303.66034813505
NCU02252	814.985117254245	795.655865447369	1009.79690393686	886.772809102603
NCU02254	50.411450551809	43.5048772115816	50.3910392375535	28.9599228197922
NCU02255	268.861069609648	241.693762286564	234.17012351569	185.742953257978
NCU02256	116.576479401058	149.85013261767	141.292521783728	137.80928790108
NCU02257	200.595563654073	244.594087434003	255.90743455934	197.726369597202
NCU02258	1.05023855316269	0	0.988059592893205	1.99723605653739
NCU02260	521.968560921855	548.161452865928	995.964069636351	971.655341505442
NCU02261	2402.94580963623	2841.35186944085	2046.27141688183	2736.21339745623
NCU02262	179.590792590819	153.717232814255	213.420872064932	169.765064805679
NCU02263	1803.25959578033	2107.56960713884	2121.36394594171	1749.57878552676
NCU02264	632.243609003937	537.526927325319	732.152158333865	539.253735265096
NCU02265	777.176529340388	924.236946983821	801.31632983639	874.789392763379
NCU02267	653.248380067191	670.941884107502	705.474549325749	719.004980353462
NCU02268	241.554867227418	312.268340874241	319.143248504505	251.651743123712
NCU02269	594.435021090081	572.330829094584	435.734280465904	445.383640607839
NCU02270	168.03816850603	185.620809436081	167.970130791845	145.79823212723
NCU02271	63.0143131897612	62.8403781945067	45.4507412730874	70.9018800070775
NCU02272	219.499857611002	244.594087434003	309.262652575573	286.603374113116
NCU02273	10321.7445004829	9146.65873997274	11419.9927746597	9071.44616879285
NCU02274	5084.20483586057	5288.25951883002	5046.0203409056	5076.97405571806
NCU02276	529.320230793994	515.291101194955	482.173081331884	500.307632162617
NCU02277	275.162500928624	354.806443036676	296.417877867962	381.472086798642
NCU02278	136.531011911149	112.145905700966	148.208938933981	65.908789865734
NCU02280	357.081108075313	370.274843823016	539.48053771969	416.423717788047
NCU02281	249.956775652719	293.899614940462	253.931315373554	235.673854671413
NCU02282	514.616891049717	452.450723000448	616.54918596536	502.304868219155
NCU02283	312.971088842481	265.863138515221	355.701453441554	265.632395519473
NCU02284	3.15071565948806	0.966775049146257	3.95223837157282	0.998618028268697
NCU02285	29.4066794885552	33.837126720119	16.7970130791845	15.9778884522992
NCU02286	94.5214697846418	63.8071532436529	52.3671584233399	68.9046439505401
NCU02287	1193.07099639281	1280.01016506964	1210.37300129418	1074.51299841712
NCU02289	4708.21943382832	5160.64521234272	5536.09789898063	4106.31733224088
NCU02291	507.265221177578	485.321074671421	311.23877176136	360.501108205
NCU02293	240.504628674255	207.856635566445	149.196998526874	144.799614098961
NCU02294	129.17934203901	142.1159322245	180.814905499457	140.805141985886
NCU02295	949.415652059069	773.420039317005	895.181991161244	731.987014720955
NCU02296	70.3659830619	58.0065029487754	31.6179069725826	40.9433391590166
NCU02299	139.681727570637	114.079455799258	139.316402597942	108.849365081288
NCU02302	1840.01794514103	1874.57682029459	1201.48046495814	639.115538091966
NCU02303	0	0.966775049146257	0	0
NCU02304	66.1650288492493	71.541353636823	65.2119331309516	60.9156997243905
NCU02305	217.399380504676	195.288559927544	215.396991250719	205.715313823352
NCU02307	2506.91942639933	2612.22618279319	3118.31607517096	1692.65755791544
NCU02310	268.861069609648	257.162163072904	250.967136594874	267.629631576011
NCU02314	0	0	0	0
NCU02315	166.987929952867	168.218858551449	158.089534862913	129.820343674931
NCU02316	330.825144246246	328.703516709727	288.513401124816	353.510782007119
NCU02317	155.435305868078	188.52113458352	76.0805886527768	102.857656911676
NCU02318	186.942462462958	203.98953536986	159.077594455806	167.767828749141
NCU02319	1279.19055775215	1238.43883795635	928.776017319613	904.74793361144
NCU02320	106.074093869431	111.17913065182	139.316402597942	159.778884522992
NCU02321	54.6124047644597	89.9100795706019	99.7940188822137	165.770592692604
NCU02322	392.789218882845	600.367305519825	534.540239755224	784.913770219196
NCU02325	3463.68674833054	2841.35186944085	2757.67432376494	3484.17830062948
NCU02327	1.05023855316269	0	0	0
NCU02328	109.224809528919	85.0762043248706	65.2119331309516	70.9018800070775
NCU02329	2534.22562878156	2438.20667394686	1413.91327743018	2195.96104416287
NCU02333	891.652531635121	1146.59520828746	1419.84163498754	1190.35268969629
NCU02334	0	0	0	0
NCU02335	1635.2214272743	1582.61075545242	1278.54911320381	1440.00719676346
NCU02336	118.676956507384	107.312030455235	95.8417805106409	92.8714766289888
NCU02337	179.590792590819	175.953058944619	255.90743455934	244.661416925831
NCU02338	577.631204239478	555.895653259098	466.364127845593	692.042293590207
NCU02339	0	0	0.988059592893205	0
NCU02340	0	0	0	0
NCU02342	162.786975740216	216.557611008762	155.125356084233	167.767828749141
NCU02343	73.5166987213881	98.6110550129182	126.47162789033	72.8991160636149
NCU02344	46.2104963391582	79.2755540299931	240.098481073049	147.795468183767
NCU02345	58.8133589771104	65.7407033419454	48.4149200517671	41.9419571872853
NCU02347	280.413693694437	259.095713171197	386.331300821243	295.590936367534
NCU02348	272.011785269136	301.633815333632	229.229825551224	278.614429886966
NCU02349	548.224524750922	420.547146378622	593.823815328816	410.432009618435
NCU02351	793.980346190991	717.347086466522	821.077521694254	673.068551053102
NCU02352	182.741508250307	220.424711205347	182.791024685243	175.756772975291
NCU02353	316.121804501969	278.431214154122	266.776090081165	206.71393185162
NCU02354	260.459161184346	285.198639498146	287.525341531923	277.615811858698
NCU02355	541.923093431946	536.560152276173	469.328306624272	643.110010205041
NCU02356	156.48554442124	155.650782912547	127.459687483223	157.781648466454
NCU02357	514.616891049717	478.553649327397	699.546191768389	582.19431048065
NCU02358	656.399095726679	509.490450900077	623.465603115613	604.163907102562
NCU02359	63.0143131897612	80.2423290791393	96.8298401035341	83.8839143745706
NCU02360	128.129103485848	100.544605111211	133.388045040583	110.846601137825
NCU02361	187.992701016121	168.218858551449	249.979077001981	242.664180869293
NCU02362	95.5717083378045	99.5778300620644	112.638793589825	120.832781420512
NCU02364	1010.3294881425	923.270171934675	763.770065306448	744.969049088448
NCU02366	7953.45656310103	7885.01730083687	12441.6463937112	10506.460275415
NCU02367	232.102720248954	253.295062876319	200.576097357321	220.694584247382
NCU02368	287.765363566576	288.098964645585	245.038779037515	264.633777491205
NCU02369	18.9042939569284	13.5348506880476	44.4626816801942	20.9709785936426
NCU02370	28.3564409353925	43.5048772115816	34.5820857512622	43.9391932438227
NCU02371	233.152958802116	198.188885074983	217.373110436505	171.762300862216
NCU02372	170.138645612355	148.883357568524	166.982071198952	133.814815788005
NCU02373	1020.83187367413	908.768546197481	1403.04462190835	1063.52820010616
NCU02374	537.722139219296	486.287849720567	774.638720828273	619.143177526592
NCU02375	148.083635995939	152.750457765109	103.746257253787	98.863184798601
NCU02376	341.327529777873	339.338042250336	210.456693286253	153.787176353379
NCU02378	920.008972570513	800.489740693101	729.187979555186	1017.5917708058
NCU02379	444.250907987817	375.108719068748	308.27459298268	329.54394932867
NCU02380	764.573666702436	737.649362498594	1215.31329925864	807.881984869376
NCU02381	948.365413505906	870.097544231631	816.137223729787	689.046439505401
NCU02382	64.0645517429239	47.3719774081666	79.0447674314564	50.9295194417036
NCU02385	166.987929952867	158.551108059986	140.304462190835	130.818961703199
NCU02386	92.4209926783164	108.278805504381	106.710436032466	105.853510996482
NCU02387	116.576479401058	161.451433207425	172.910428756311	166.769210720872
NCU02388	71.4162216150627	58.9732779979217	75.0925290598836	51.9281374699722
NCU02389	66.1650288492493	37.704226916704	50.3910392375535	47.9336653568975
NCU02390	341.327529777873	263.929588416928	213.420872064932	218.697348190845
NCU02391	1037.63569052473	980.309899834304	1078.96107543938	1008.60420855138
NCU02393	4174.69824882168	3442.68595000982	4168.62342241643	3244.509973845
NCU02394	253.107491312207	294.866389989608	276.656686010097	241.665562841025
NCU02395	170.138645612355	154.684007863401	180.814905499457	176.755391003559
NCU02396	225.801288929978	262.962813367782	212.432812472039	187.740189314515
NCU02397	2659.20401660792	3045.34140481071	2849.563865904	3456.21699583796
NCU02398	47.2607348923209	71.541353636823	69.1641715025244	36.9488670459418
NCU02399	164.887452846542	184.654034386935	141.292521783728	129.820343674931
NCU02400	363.38253939429	417.646821231183	337.916380769476	311.568824819834
NCU02401	120.777433613709	168.218858551449	111.650733996932	134.813433816274
NCU02402	143.882681783288	174.986283895472	203.540276136	172.760918890485
NCU02403	466.305917604233	414.746496083744	443.638757209049	420.418189901122
NCU02404	1918.78583662823	1939.35074858739	2759.65044295072	2305.80902727242
NCU02405	369.683970713266	349.972567790945	469.328306624272	480.335271597243
NCU02406	128.129103485848	157.58433301084	105.722376439573	79.8894422614958
NCU02407	1594.26212370096	1725.69346272607	1664.88041402505	1640.72942044547
NCU02408	344.478245437361	412.812945985452	448.579055173515	348.517691865775
NCU02409	288.815602119739	218.491161107054	278.632805195884	225.687674388726
NCU02410	257.308445524858	264.896363466074	174.886547942097	126.824489590125
NCU02411	243.655344333743	179.820159141204	222.313408400971	158.780266494723
NCU02412	0	0	0	0
NCU02413	195.34437088826	274.564113957537	237.134302294369	229.6821465018
NCU02414	258.358684078021	258.128938122051	228.24176595833	208.711167908158
NCU02415	97.6721854441299	118.91333104499	82.008946210136	64.9101718374653
NCU02416	518.817845262367	438.915872312401	470.316366217166	509.295194417036
NCU02417	172.239122718681	175.953058944619	206.50445491468	150.791322268573
NCU02418	553.475717516736	595.533430274094	528.611882197865	504.302104275692
NCU02419	260.459161184346	239.760212188272	307.286533389787	255.646215236786
NCU02420	489.411165773812	476.620099229105	372.498466520738	493.317305964736
NCU02421	398.040411648658	352.872892938384	368.546228149166	325.549477215595
NCU02422	728.865555894905	691.244160139574	686.701417060778	504.302104275692
NCU02423	1187.819803627	1184.29943520416	1044.37898968812	1500.92289648785
NCU02424	800.281777509967	788.888440103345	718.31932403336	716.009126268656
NCU02425	719.41340891644	782.121014759322	688.677536246564	808.880602897645
NCU02428	345.528483990524	365.440968577285	268.752209266952	381.472086798642
NCU02429	222.65057327049	218.491161107054	215.396991250719	181.748481144903
