peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
Nuc_2_SRR6315593_peak_1838a	1	8467233	8467523	291	8467332	6513	8662.78906	NCU03004	8467210	8467754	+
Nuc_2_SRR6315593_peak_1838b	1	8467233	8467523	291	8467442	713	309.63895	NCU03004	8467210	8467754	+
Nuc_2_SRR6315593_peak_1854a	1	8525413	8525663	251	8525469	663	445.68808	NCU02978	8525158	8525619	+
Nuc_2_SRR6315593_peak_1854b	1	8525413	8525663	251	8525594	1467	1459.3385	NCU02978	8525158	8525619	+
Nuc_2_SRR6315593_peak_1855a	1	8526130	8526430	301	8526244	2395	2870.70703	NCU02977	8526178	8526939	-
Nuc_2_SRR6315593_peak_1855b	1	8526130	8526430	301	8526349	902	715.79395	NCU02977	8526178	8526939	-
Nuc_2_SRR6315593_peak_1859a	1	8540069	8540470	402	8540184	1132	1067.75781	NCU02972	8540142	8540533	-
Nuc_2_SRR6315593_peak_1859b	1	8540069	8540470	402	8540338	2150	2604.8147	NCU02972	8540142	8540533	-
Nuc_2_SRR6315593_peak_1874a	1	8596694	8596951	258	8596740	236	33.08707	NCU02956	8596556	8596909	+
Nuc_2_SRR6315593_peak_1874b	1	8596694	8596951	258	8596893	2027	1857.96509	NCU02956	8596556	8596909	+
Nuc_2_SRR6315593_peak_1908a	1	8770139	8770438	300	8770250	370	219.65128	NCU02896	8770144	8770438	-
Nuc_2_SRR6315593_peak_1908b	1	8770139	8770438	300	8770381	329	180.62389	NCU02896	8770144	8770438	-
Nuc_2_SRR6315593_peak_1935a	1	8944761	8945014	254	8944829	602	472.6611	NCU02840	8944802	8945059	-
Nuc_2_SRR6315593_peak_1935b	1	8944761	8945014	254	8944943	750	655.70074	NCU02840	8944802	8945059	-
Nuc_2_SRR6315593_peak_1939a	1	8959678	8959963	286	8959730	373	203.27281	NCU02834	8959378	8959950	+
Nuc_2_SRR6315593_peak_1939b	1	8959678	8959963	286	8959897	378	207.92223	NCU02834	8959378	8959950	+
Nuc_2_SRR6315593_peak_1941	1	8973210	8973290	81	8973248	163	49.11945	NCU02830	8972682	8973615	+
Nuc_2_SRR6315593_peak_1942	1	8973339	8973480	142	8973417	548	409.62326	NCU02830	8972682	8973615	+
Nuc_2_SRR6315593_peak_1943	1	8973509	8973636	128	8973579	324	176.01027	NCU02830	8972682	8973615	+
Nuc_2_SRR6315593_peak_1949	1	9030297	9030512	216	9030422	2516	3304.57007	NCU02815	9030061	9030833	+
Nuc_2_SRR6315593_peak_1950	1	9030660	9030851	192	9030782	469	291.94958	NCU02815	9030061	9030833	+
Nuc_2_SRR6315593_peak_1952a	1	9037571	9038255	685	9037722	1474	912.74329	NCU02813	9037516	9037970	+
Nuc_2_SRR6315593_peak_1952b	1	9037571	9038255	685	9037853	1913	1381.87683	NCU02813	9037516	9037970	+
Nuc_2_SRR6315593_peak_1952c	1	9037571	9038255	685	9038037	671	221.38882	NCU02812	9037899	9038340	-
Nuc_2_SRR6315593_peak_1952d	1	9037571	9038255	685	9038194	1592	1033.98621	NCU02812	9037899	9038340	-
Nuc_2_SRR6315593_peak_1955a	1	9049880	9050248	369	9049989	2008	2576.71899	NCU02810	9049753	9050212	+
Nuc_2_SRR6315593_peak_1955b	1	9049880	9050248	369	9050189	468	320.26865	NCU02810	9049753	9050212	+
Nuc_2_SRR6315593_peak_1960a	1	9063161	9063486	326	9063266	9353	13478.74023	NCU02806	9063093	9063589	+
Nuc_2_SRR6315593_peak_1960b	1	9063161	9063486	326	9063411	3561	3674.74878	NCU02806	9063093	9063589	+
Nuc_2_SRR6315593_peak_1969a	1	9093315	9093609	295	9093383	3450	2667.41309	NCU02797	9093248	9093660	+
Nuc_2_SRR6315593_peak_1969b	1	9093315	9093609	295	9093551	24292	38752.98047	NCU02797	9093248	9093660	+
Nuc_2_SRR6315593_peak_1980a	1	9153955	9154281	327	9154014	293	136.77042	NCU10282	9153854	9154454	-
Nuc_2_SRR6315593_peak_1980b	1	9153955	9154281	327	9154119	202	67.99939	NCU10282	9153854	9154454	-
Nuc_2_SRR6315593_peak_1980c	1	9153955	9154281	327	9154224	298	140.94336	NCU10282	9153854	9154454	-
Nuc_2_SRR6315593_peak_1982b	1	9184259	9184641	383	9184493	152	42.42193	NCU02789	9184315	9184697	-
Nuc_2_SRR6315593_peak_1982c	1	9184259	9184641	383	9184580	227	93.83394	NCU02789	9184315	9184697	-
Nuc_2_SRR6315593_peak_1984a	1	9199773	9200029	257	9199869	419	224.78806	NCU02786	9199811	9200219	-
Nuc_2_SRR6315593_peak_1984b	1	9199773	9200029	257	9199962	1543	1636.08398	NCU02786	9199811	9200219	-
Nuc_2_SRR6315593_peak_1988a	1	9209177	9209374	198	9209229	259	119.27328	NCU02783	9209219	9209535	-
Nuc_2_SRR6315593_peak_1988b	1	9209177	9209374	198	9209324	271	129.26462	NCU02783	9209219	9209535	-
Nuc_2_SRR6315593_peak_1992a	1	9224654	9224922	269	9224728	526	384.58966	NCU02778	9224560	9224912	+
Nuc_2_SRR6315593_peak_1992b	1	9224654	9224922	269	9224833	826	754.79602	NCU02778	9224560	9224912	+
Nuc_2_SRR6315593_peak_2006a	1	9340185	9340774	590	9340261	4321	5244.56641	NCU09269	9340116	9340815	+
Nuc_2_SRR6315593_peak_2006b	1	9340185	9340774	590	9340433	2356	2259.48535	NCU09269	9340116	9340815	+
Nuc_2_SRR6315593_peak_2006c	1	9340185	9340774	590	9340530	1377	1018.47498	NCU09269	9340116	9340815	+
Nuc_2_SRR6315593_peak_2006d	1	9340185	9340774	590	9340708	3045	3243.6084	NCU09269	9340116	9340815	+
Nuc_2_SRR6315593_peak_2021a	1	9392406	9392681	276	9392482	1775	2188.99316	NCU09253	9392348	9392786	-
Nuc_2_SRR6315593_peak_2021b	1	9392406	9392681	276	9392598	1303	1437.27161	NCU09253	9392348	9392786	-
Nuc_2_SRR6315593_peak_2028	1	9411725	9411859	135	9411786	137	33.84325	NCU09249	9411684	9413139	+
Nuc_2_SRR6315593_peak_2029a	1	9411942	9412201	260	9411998	195	70.34333	NCU09249	9411684	9413139	+
Nuc_2_SRR6315593_peak_2029b	1	9411942	9412201	260	9412131	504	359.95453	NCU09249	9411684	9413139	+
Nuc_2_SRR6315593_peak_2044a	1	9463875	9464201	327	9463960	1960	2165.24976	NCU09235	9463799	9464339	-
Nuc_2_SRR6315593_peak_2044b	1	9463875	9464201	327	9464121	988	810.99811	NCU09235	9463799	9464339	-
Nuc_2_SRR6315593_peak_2049	1	9532671	9532812	142	9532747	1753	2152.61523	NCU08597	9531908	9532900	+
Nuc_2_SRR6315593_peak_2050	1	9532855	9532943	89	9532898	156	44.81921	NCU08597	9531908	9532900	+
Nuc_2_SRR6315593_peak_2056	1	9560021	9560102	82	9560061	128	29.02815	NCU08602	9559800	9560485	+
Nuc_2_SRR6315593_peak_2057a	1	9560194	9560529	336	9560306	2130	2791.42896	NCU08602	9559800	9560485	+
Nuc_2_SRR6315593_peak_2057b	1	9560194	9560529	336	9560459	293	148.17056	NCU08602	9559800	9560485	+
Nuc_2_SRR6315593_peak_2069	1	9604784	9604985	202	9604883	333	184.33842	NCU08611	9602590	9605142	+
Nuc_2_SRR6315593_peak_2070	1	9605048	9605182	135	9605119	374	223.56766	NCU08611	9602590	9605142	+
Nuc_2_SRR6315593_peak_2072a	1	9625296	9625672	377	9625347	3762	2473.75171	NCU08620	9625326	9625842	-
Nuc_2_SRR6315593_peak_2072b	1	9625296	9625672	377	9625531	22771	32029.25977	NCU08620	9625326	9625842	-
Nuc_2_SRR6315593_peak_2106a	2	96499	96722	224	96553	368	217.70007	NCU09595	96532	97366	-
Nuc_2_SRR6315593_peak_2106b	2	96499	96722	224	96677	161	47.87742	NCU09595	96532	97366	-
Nuc_2_SRR6315593_peak_2113	2	185793	185870	78	185830	104	17.56133	NCU03572	185816	186335	-
Nuc_2_SRR6315593_peak_2114	2	186066	186227	162	186162	249	111.12986	NCU03572	185816	186335	-
Nuc_2_SRR6315593_peak_2127a	2	233113	233543	431	233205	3571	3808.48389	NCU03559	233133	233611	+
Nuc_2_SRR6315593_peak_2127b	2	233113	233543	431	233446	3765	4100.19189	NCU03559	233133	233611	+
Nuc_2_SRR6315593_peak_2131a	2	248453	248830	378	248550	1433	1637.87207	NCU03554	248424	248791	+
Nuc_2_SRR6315593_peak_2131b	2	248453	248830	378	248760	743	646.73651	NCU03554	248424	248791	+
Nuc_2_SRR6315593_peak_2140	2	290418	290530	113	290473	417	266.79855	NCU03546	290235	290710	+
Nuc_2_SRR6315593_peak_2141	2	290622	290716	95	290669	197	71.74888	NCU03546	290235	290710	+
Nuc_2_SRR6315593_peak_2144	2	308481	308712	232	308567	720	617.48529	NCU03543	308272	308861	+
Nuc_2_SRR6315593_peak_2145	2	308763	308886	124	308829	196	71.04501	NCU03543	308272	308861	+
Nuc_2_SRR6315593_peak_2201b	2	636111	636386	276	636314	467	319.47009	NCU03461	636290	636674	-
Nuc_2_SRR6315593_peak_2202	2	636510	636594	85	636552	168	52.27025	NCU03461	636290	636674	-
Nuc_2_SRR6315593_peak_2209a	2	692076	692345	270	692132	225	92.30585	NCU03445	691749	692319	-
Nuc_2_SRR6315593_peak_2209b	2	692076	692345	270	692252	784	699.63928	NCU03445	691749	692319	-
Nuc_2_SRR6315593_peak_2219a	2	733313	733660	348	733372	429	279.21423	NCU03433	733348	735240	-
Nuc_2_SRR6315593_peak_2219b	2	733313	733660	348	733507	1246	1351.05933	NCU03433	733348	735240	-
Nuc_2_SRR6315593_peak_2223a	2	764148	764552	405	764291	1337	1489.21472	NCU03425	764106	764565	+
Nuc_2_SRR6315593_peak_2223b	2	764148	764552	405	764458	94	13.44802	NCU03425	764106	764565	+
Nuc_2_SRR6315593_peak_2223c	2	764148	764552	405	764510	95	13.83996	NCU03425	764106	764565	+
Nuc_2_SRR6315593_peak_2233a	2	827612	827911	300	827682	941	910.4292	NCU03407	827657	828610	-
Nuc_2_SRR6315593_peak_2233b	2	827612	827911	300	827835	329	180.62389	NCU03407	827657	828610	-
Nuc_2_SRR6315593_peak_2234	2	828023	828183	161	828105	321	173.25809	NCU03407	827657	828610	-
Nuc_2_SRR6315593_peak_2243a	2	857233	857508	276	857296	1731	1715.36548	NCU03396	857266	857660	-
Nuc_2_SRR6315593_peak_2243b	2	857233	857508	276	857454	439	197.07835	NCU03396	857266	857660	-
Nuc_2_SRR6315593_peak_2245	2	864894	865109	216	865025	4490	4193.44922	NCU03393	864897	865479	+
Nuc_2_SRR6315593_peak_2246	2	865152	865340	189	865279	14422	20577.34766	NCU03393	864897	865479	+
Nuc_2_SRR6315593_peak_2262a	2	951928	952435	508	952035	3506	4896.67822	NCU03366	951440	952399	+
Nuc_2_SRR6315593_peak_2262b	2	951928	952435	508	952169	1703	1857.68396	NCU03366	951440	952399	+
Nuc_2_SRR6315593_peak_2262c	2	951928	952435	508	952389	119	14.8267	NCU03366	951440	952399	+
Nuc_2_SRR6315593_peak_2264	2	962804	962994	191	962894	2012	2196.63306	NCU03364	962662	963452	+
Nuc_2_SRR6315593_peak_2265	2	963128	963322	195	963263	1347	1245.69104	NCU03364	962662	963452	+
Nuc_2_SRR6315593_peak_2266a	2	963356	963630	275	963443	738	502.90372	NCU03364	962662	963452	+
Nuc_2_SRR6315593_peak_2290	2	1053212	1053376	165	1053305	608	479.7984	NCU03336	1053305	1053745	-
Nuc_2_SRR6315593_peak_2291	2	1053425	1053611	187	1053498	361	210.90805	NCU03336	1053305	1053745	-
Nuc_2_SRR6315593_peak_2322	2	1424481	1424607	127	1424546	1405	1594.21692	NCU05363	1424457	1425225	+
Nuc_2_SRR6315593_peak_2323	2	1424665	1424790	126	1424729	288	143.80917	NCU05363	1424457	1425225	+
Nuc_2_SRR6315593_peak_2324a	2	1424826	1425061	236	1424913	226	93.06894	NCU05363	1424457	1425225	+
Nuc_2_SRR6315593_peak_2324b	2	1424826	1425061	236	1425010	166	51.00217	NCU05363	1424457	1425225	+
Nuc_2_SRR6315593_peak_2332	2	1453684	1453843	160	1453751	730	630.16467	NCU05375	1453511	1454001	+
Nuc_2_SRR6315593_peak_2333	2	1453872	1454048	177	1453992	3508	5344.31348	NCU05375	1453511	1454001	+
Nuc_2_SRR6315593_peak_2339	2	1485268	1485435	168	1485350	213	83.30045	NCU05386	1485141	1485785	+
Nuc_2_SRR6315593_peak_2340	2	1485672	1485808	137	1485744	406	255.54865	NCU05386	1485141	1485785	+
Nuc_2_SRR6315593_peak_2343a	2	1500709	1501076	368	1500885	4232	5696.51807	NCU05390	1500683	1501261	-
Nuc_2_SRR6315593_peak_2343b	2	1500709	1501076	368	1500968	3233	3981.83325	NCU05390	1500683	1501261	-
Nuc_2_SRR6315593_peak_2354a	2	1567909	1568189	281	1567959	1440	1648.82312	NCU10346	1567943	1568511	-
Nuc_2_SRR6315593_peak_2354b	2	1567909	1568189	281	1568122	629	504.97928	NCU10346	1567943	1568511	-
Nuc_2_SRR6315593_peak_2362a	2	1599392	1599670	279	1599493	1655	1656.70203	NCU05425	1599252	1599855	+
Nuc_2_SRR6315593_peak_2362b	2	1599392	1599670	279	1599596	4359	6148.01074	NCU05425	1599252	1599855	+
Nuc_2_SRR6315593_peak_2369	2	1621810	1621979	170	1621879	1224	1318.08411	NCU05435	1621874	1622588	-
Nuc_2_SRR6315593_peak_2370	2	1622025	1622160	136	1622076	495	349.99533	NCU05435	1621874	1622588	-
Nuc_2_SRR6315593_peak_2389a	2	1697067	1697311	245	1697115	221	89.27269	NCU16541	1697090	1697539	-
Nuc_2_SRR6315593_peak_2389b	2	1697067	1697311	245	1697235	971	952.0636	NCU16541	1697090	1697539	-
Nuc_2_SRR6315593_peak_2392a	2	1742777	1742994	218	1742830	266	125.07312	NCU06856	1742814	1743096	-
Nuc_2_SRR6315593_peak_2392b	2	1742777	1742994	218	1742943	190	66.86821	NCU06856	1742814	1743096	-
Nuc_2_SRR6315593_peak_2406	2	1814350	1814477	128	1814428	442	292.82828	NCU06838	1813696	1815042	+
Nuc_2_SRR6315593_peak_2407	2	1814631	1814708	78	1814666	140	35.50519	NCU06838	1813696	1815042	+
Nuc_2_SRR6315593_peak_2408	2	1814945	1815109	165	1815030	1185	1260.05164	NCU06838	1813696	1815042	+
Nuc_2_SRR6315593_peak_2410a	2	1826170	1826443	274	1826253	2496	2062.25098	NCU06836	1825860	1826393	+
Nuc_2_SRR6315593_peak_2410b	2	1826170	1826443	274	1826379	15258	24264.63672	NCU06836	1825860	1826393	+
Nuc_2_SRR6315593_peak_2412	2	1837152	1837385	234	1837222	1335	1486.1488	NCU06832	1837210	1838432	-
Nuc_2_SRR6315593_peak_2413	2	1837547	1837640	94	1837608	96	14.23631	NCU06832	1837210	1838432	-
Nuc_2_SRR6315593_peak_2419	2	1871140	1871297	158	1871211	697	588.55255	NCU06815	1870730	1871504	+
Nuc_2_SRR6315593_peak_2420	2	1871398	1871527	130	1871471	387	236.42262	NCU06815	1870730	1871504	+
Nuc_2_SRR6315593_peak_2432a	2	1950012	1950336	325	1950110	8130	12387.24121	NCU06783	1949963	1950289	+
Nuc_2_SRR6315593_peak_2432b	2	1950012	1950336	325	1950278	1155	817.11578	NCU06783	1949963	1950289	+
Nuc_2_SRR6315593_peak_2435a	2	1958898	1959145	248	1958960	1697	853.64679	NCU06779	1958928	1959243	-
Nuc_2_SRR6315593_peak_2435b	2	1958898	1959145	248	1959094	801	194.1946	NCU06779	1958928	1959243	-
Nuc_2_SRR6315593_peak_2452b	2	2027785	2028031	247	2027951	2664	3259.07349	NCU06760	2027845	2028811	-
Nuc_2_SRR6315593_peak_2453	2	2028334	2028431	98	2028383	202	46.36743	NCU06760	2027845	2028811	-
Nuc_2_SRR6315593_peak_2458	2	2056544	2056654	111	2056599	351	201.30722	NCU06754	2056425	2056766	+
Nuc_2_SRR6315593_peak_2459	2	2056697	2056793	97	2056744	229	95.36962	NCU06754	2056425	2056766	+
Nuc_2_SRR6315593_peak_2465a	2	2074427	2074649	223	2074488	557	419.97537	NCU06746	2074351	2074616	+
Nuc_2_SRR6315593_peak_2465b	2	2074427	2074649	223	2074597	488	342.29819	NCU06746	2074351	2074616	+
Nuc_2_SRR6315593_peak_2468	2	2084952	2085124	173	2085027	9287	10342.90723	NCU06743	2084680	2085482	-
Nuc_2_SRR6315593_peak_2469	2	2085154	2085411	258	2085257	11936	14560.51953	NCU06743	2084680	2085482	-
Nuc_2_SRR6315593_peak_2472	2	2096950	2097058	109	2097008	994	467.2395	NCU06738	2096932	2097550	+
Nuc_2_SRR6315593_peak_2473	2	2097141	2097328	188	2097202	1613	1057.30933	NCU06738	2096932	2097550	+
Nuc_2_SRR6315593_peak_2475a	2	2098334	2098603	270	2098393	9828	13826.9248	NCU06737	2097643	2098587	-
Nuc_2_SRR6315593_peak_2475b	2	2098334	2098603	270	2098526	4135	4300.76221	NCU06737	2097643	2098587	-
Nuc_2_SRR6315593_peak_2477b	2	2111611	2112081	471	2111875	675	561.1853	NCU10430	2111818	2112108	-
Nuc_2_SRR6315593_peak_2477c	2	2111611	2112081	471	2112029	300	154.33826	NCU10430	2111818	2112108	-
Nuc_2_SRR6315593_peak_2486a	2	2205962	2206284	323	2206023	417	266.79855	NCU01839	2205951	2206327	+
Nuc_2_SRR6315593_peak_2486b	2	2205962	2206284	323	2206127	118	23.58641	NCU01839	2205951	2206327	+
Nuc_2_SRR6315593_peak_2486c	2	2205962	2206284	323	2206237	224	81.05887	NCU01839	2205951	2206327	+
Nuc_2_SRR6315593_peak_2499	2	2268160	2268346	187	2268267	17075	25108.74609	NCU01827	2268141	2268834	+
Nuc_2_SRR6315593_peak_2500	2	2268428	2268583	156	2268517	3063	2297.08521	NCU01827	2268141	2268834	+
Nuc_2_SRR6315593_peak_2518	2	2364362	2364531	170	2364451	343	193.71504	NCU01804	2363917	2365216	-
Nuc_2_SRR6315593_peak_2519	2	2364945	2365108	164	2364997	1040	1049.32837	NCU01804	2363917	2365216	-
Nuc_2_SRR6315593_peak_2528	2	2396316	2396463	148	2396401	3417	3695.22583	NCU01793	2396235	2397574	+
Nuc_2_SRR6315593_peak_2530	2	2397495	2397584	90	2397543	288	46.39344	NCU01793	2396235	2397574	+
Nuc_2_SRR6315593_peak_2532a	2	2400719	2400968	250	2400780	3457	3854.51782	NCU01792	2400757	2401004	-
Nuc_2_SRR6315593_peak_2532b	2	2400719	2400968	250	2400908	995	603.89117	NCU01792	2400757	2401004	-
Nuc_2_SRR6315593_peak_2556a	2	2500951	2501239	289	2501014	1245	1073.35779	NCU01768	2500846	2501308	-
Nuc_2_SRR6315593_peak_2556b	2	2500951	2501239	289	2501106	5968	9076.25391	NCU01768	2500846	2501308	-
Nuc_2_SRR6315593_peak_2558	2	2511997	2512083	87	2512041	389	125.89532	NCU01766	2511782	2512365	+
Nuc_2_SRR6315593_peak_2559	2	2512204	2512389	186	2512330	364	109.97212	NCU01766	2511782	2512365	+
Nuc_2_SRR6315593_peak_2560a	2	2512587	2513060	474	2512718	4057	5461.42236	NCU01765	2512545	2513141	-
Nuc_2_SRR6315593_peak_2560b	2	2512587	2513060	474	2512866	1530	1426.43567	NCU01765	2512545	2513141	-
Nuc_2_SRR6315593_peak_2565a	2	2527952	2528197	246	2528000	141	36.06529	NCU01759	2527979	2528211	-
Nuc_2_SRR6315593_peak_2565b	2	2527952	2528197	246	2528128	719	616.22064	NCU01759	2527979	2528211	-
Nuc_2_SRR6315593_peak_2572	2	2553469	2553564	96	2553516	509	112.51067	NCU01748	2553455	2554534	-
Nuc_2_SRR6315593_peak_2573a	2	2553744	2554207	464	2553796	363	73.56629	NCU01748	2553455	2554534	-
Nuc_2_SRR6315593_peak_2573b	2	2553744	2554207	464	2553902	217	59.98723	NCU01748	2553455	2554534	-
Nuc_2_SRR6315593_peak_2573c	2	2553744	2554207	464	2554059	949	879.57092	NCU01748	2553455	2554534	-
Nuc_2_SRR6315593_peak_2577a	2	2567134	2567415	282	2567191	9863	13493.44629	NCU01744	2567182	2567521	-
Nuc_2_SRR6315593_peak_2577b	2	2567134	2567415	282	2567328	6251	7340.72754	NCU01744	2567182	2567521	-
Nuc_2_SRR6315593_peak_2581a	2	2585934	2586199	266	2585999	2393	2462.24316	NCU01740	2585927	2586362	-
Nuc_2_SRR6315593_peak_2581b	2	2585934	2586199	266	2586072	1666	1464.26562	NCU01740	2585927	2586362	-
Nuc_2_SRR6315593_peak_2582	2	2586227	2586345	119	2586284	499	204.80713	NCU01740	2585927	2586362	-
Nuc_2_SRR6315593_peak_2583a	2	2587440	2587730	291	2587483	337	93.04294	NCU01739	2587195	2587727	-
Nuc_2_SRR6315593_peak_2583b	2	2587440	2587730	291	2587609	1171	859.95856	NCU01739	2587195	2587727	-
Nuc_2_SRR6315593_peak_2587a	2	2596869	2597196	328	2596961	761	624.76062	NCU01737	2596668	2597160	+
Nuc_2_SRR6315593_peak_2587b	2	2596869	2597196	328	2597126	306	142.97292	NCU01737	2596668	2597160	+
Nuc_2_SRR6315593_peak_2590	2	2610616	2610748	133	2610685	202	75.30076	NCU01731	2610417	2611456	+
Nuc_2_SRR6315593_peak_2591	2	2610940	2611313	374	2611216	827	756.12073	NCU01731	2610417	2611456	+
Nuc_2_SRR6315593_peak_2611a	2	2677354	2677777	424	2677437	601	462.00116	NCU01702	2677435	2677839	-
Nuc_2_SRR6315593_peak_2611b	2	2677354	2677777	424	2677656	1147	1184.74963	NCU01702	2677435	2677839	-
Nuc_2_SRR6315593_peak_2621a	2	2706548	2706854	307	2706629	1767	1191.69067	NCU01692	2706519	2706814	+
Nuc_2_SRR6315593_peak_2621b	2	2706548	2706854	307	2706788	7125	8913.36426	NCU01692	2706519	2706814	+
Nuc_2_SRR6315593_peak_2622a	2	2710388	2710837	450	2710435	1345	767.33282	NCU01689	2710248	2710811	+
Nuc_2_SRR6315593_peak_2622b	2	2710388	2710837	450	2710591	984	445.74561	NCU01689	2710248	2710811	+
Nuc_2_SRR6315593_peak_2622c	2	2710388	2710837	450	2710787	6170	7359.63379	NCU01689	2710248	2710811	+
Nuc_2_SRR6315593_peak_2637	2	2766004	2766164	161	2766103	387	152.4017	NCU01665	2765796	2766543	+
Nuc_2_SRR6315593_peak_2638	2	2766454	2766564	111	2766515	528	386.84921	NCU01665	2765796	2766543	+
Nuc_2_SRR6315593_peak_2649a	2	2797944	2798203	260	2798020	474	327.03494	NCU01654	2797974	2798234	-
Nuc_2_SRR6315593_peak_2649b	2	2797944	2798203	260	2798140	595	464.367	NCU01654	2797974	2798234	-
Nuc_2_SRR6315593_peak_2656a	2	2823822	2824272	451	2823856	77	7.50753	NCU01646	2823755	2824240	+
Nuc_2_SRR6315593_peak_2656b	2	2823822	2824272	451	2824003	266	125.07312	NCU01646	2823755	2824240	+
Nuc_2_SRR6315593_peak_2656c	2	2823822	2824272	451	2824170	688	577.31995	NCU01646	2823755	2824240	+
Nuc_2_SRR6315593_peak_2663a	2	2864405	2864648	244	2864464	736	572.04834	NCU01638	2864458	2864767	-
Nuc_2_SRR6315593_peak_2663b	2	2864405	2864648	244	2864590	531	344.12708	NCU01638	2864458	2864767	-
Nuc_2_SRR6315593_peak_2664a	2	2874246	2874670	425	2874324	5513	3840.21777	NCU01635	2874241	2874853	-
Nuc_2_SRR6315593_peak_2664b	2	2874246	2874670	425	2874497	16485	18936.19336	NCU01635	2874241	2874853	-
Nuc_2_SRR6315593_peak_2675	2	2953976	2954096	121	2954014	77	7.50753	NCU01614	2953868	2954651	+
Nuc_2_SRR6315593_peak_2676a	2	2954324	2954736	413	2954414	809	732.35645	NCU01614	2953868	2954651	+
Nuc_2_SRR6315593_peak_2676b	2	2954324	2954736	413	2954529	334	185.27029	NCU01614	2953868	2954651	+
Nuc_2_SRR6315593_peak_2683a	2	2981444	2981729	286	2981498	1056	1069.23584	NCU01601	2981484	2981787	-
Nuc_2_SRR6315593_peak_2683b	2	2981444	2981729	286	2981684	135	32.75084	NCU01601	2981484	2981787	-
Nuc_2_SRR6315593_peak_2684a	2	2985744	2986124	381	2985855	838	770.72717	NCU01599	2985471	2985994	+
Nuc_2_SRR6315593_peak_2684b	2	2985744	2986124	381	2985961	278	135.19942	NCU01599	2985471	2985994	+
Nuc_2_SRR6315593_peak_2707a	2	3068597	3068984	388	3068755	3609	4742.68506	NCU01565	3068629	3069091	-
Nuc_2_SRR6315593_peak_2707b	2	3068597	3068984	388	3068899	1418	1307.2251	NCU01565	3068629	3069091	-
Nuc_2_SRR6315593_peak_2708	2	3072583	3072766	184	3072669	647	393.10269	NCU01564	3072629	3073534	-
Nuc_2_SRR6315593_peak_2709a	2	3072935	3073092	158	3072959	97	3.93431	NCU01564	3072629	3073534	-
Nuc_2_SRR6315593_peak_2709b	2	3072935	3073092	158	3073054	129	11.77412	NCU01564	3072629	3073534	-
Nuc_2_SRR6315593_peak_2712	2	3085035	3085212	178	3085097	5342	8307.45215	NCU01560	3085087	3086152	-
Nuc_2_SRR6315593_peak_2713	2	3085266	3085430	165	3085383	177	38.18845	NCU01560	3085087	3086152	-
Nuc_2_SRR6315593_peak_2718a	2	3110955	3111155	201	3110991	140	28.3842	NCU01550	3110920	3111625	+
Nuc_2_SRR6315593_peak_2718b	2	3110955	3111155	201	3111101	581	409.86819	NCU01550	3110920	3111625	+
Nuc_2_SRR6315593_peak_2719a	2	3111385	3111749	365	3111493	2631	3502.14746	NCU01550	3110920	3111625	+
Nuc_2_SRR6315593_peak_2722a	2	3119623	3119813	191	3119666	380	48.72009	NCU01547	3119543	3119873	+
Nuc_2_SRR6315593_peak_2722b	2	3119623	3119813	191	3119761	697	213.78769	NCU01547	3119543	3119873	+
Nuc_2_SRR6315593_peak_2724	2	3125713	3125901	189	3125844	6230	6756.37158	NCU01545	3125519	3126054	+
Nuc_2_SRR6315593_peak_2725	2	3125974	3126061	88	3126016	752	201.31384	NCU01545	3125519	3126054	+
Nuc_2_SRR6315593_peak_2727a	2	3127956	3128154	199	3128009	477	185.16798	NCU01543	3127769	3129156	-
Nuc_2_SRR6315593_peak_2727b	2	3127956	3128154	199	3128109	343	95.07831	NCU01543	3127769	3129156	-
Nuc_2_SRR6315593_peak_2728	2	3128364	3128503	140	3128425	1028	695.50415	NCU01543	3127769	3129156	-
Nuc_2_SRR6315593_peak_2736	2	3151019	3151146	128	3151088	359	208.9782	NCU01539	3150967	3151235	+
Nuc_2_SRR6315593_peak_2737	2	3151183	3151278	96	3151228	140	35.50519	NCU01539	3150967	3151235	+
Nuc_2_SRR6315593_peak_2738	2	3151557	3151692	136	3151619	904	859.65277	NCU15834	3151597	3152052	-
Nuc_2_SRR6315593_peak_2739	2	3151750	3151828	79	3151789	123	26.46844	NCU15834	3151597	3152052	-
Nuc_2_SRR6315593_peak_2740	2	3151905	3152023	119	3151960	339	189.94907	NCU15834	3151597	3152052	-
Nuc_2_SRR6315593_peak_2744a	2	3188747	3189082	336	3188835	509	365.51755	NCU01525	3188786	3189128	-
Nuc_2_SRR6315593_peak_2744b	2	3188747	3189082	336	3189015	434	284.43051	NCU01525	3188786	3189128	-
Nuc_2_SRR6315593_peak_2745	2	3193390	3193491	102	3193442	237	66.08184	NCU01524	3193424	3193967	-
Nuc_2_SRR6315593_peak_2746	2	3193732	3193811	80	3193773	198	44.48827	NCU01524	3193424	3193967	-
Nuc_2_SRR6315593_peak_2757a	2	3227934	3228362	429	3227995	1676	1825.90393	NCU01510	3227828	3228372	-
Nuc_2_SRR6315593_peak_2757b	2	3227934	3228362	429	3228150	380	188.2028	NCU01510	3227828	3228372	-
Nuc_2_SRR6315593_peak_2757c	2	3227934	3228362	429	3228265	2252	2732.19165	NCU01510	3227828	3228372	-
